INFO  - 2015-03-12 19:13:40.567; org.eclipse.jetty.util.log.Log; Logging initialized @6302ms
WARN  - 2015-03-12 19:13:50.169; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.171; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.175; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.176; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.177; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.177; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.178; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.179; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.181; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.184; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.185; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.185; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.186; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.186; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.187; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.189; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.190; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.191; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.191; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.193; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.194; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.194; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.197; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.198; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.198; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.199; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.199; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.200; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.204; org.apache.solr.schema.FieldTypePluginLoader; TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.204; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
WARN  - 2015-03-12 19:13:50.205; org.apache.solr.schema.FieldTypePluginLoader; TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
