Listening for transport dt_socket at address: 1044
0    [main] INFO  org.eclipse.jetty.util.log  – Logging initialized @6302ms
189  [main] INFO  org.eclipse.jetty.server.Server  – jetty-9.2.9.v20150224
209  [main] WARN  org.eclipse.jetty.server.handler.RequestLogHandler  – !RequestLog
212  [main] INFO  org.eclipse.jetty.deploy.providers.ScanningAppProvider  – Deployment monitor [file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/contexts/] at interval 0
687  [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor  – NO JSP Support for /solr, did not find org.apache.jasper.servlet.JspServlet
701  [main] WARN  org.eclipse.jetty.security.SecurityHandler  – ServletContext@o.e.j.w.WebAppContext@7e07db1f{/solr,file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr-webapp/webapp/,STARTING}{/solr.war} has uncovered http methods for path: /
727  [main] INFO  org.apache.solr.servlet.SolrDispatchFilter  – SolrDispatchFilter.init()WebAppClassLoader=904058452@35e2d654
738  [main] INFO  org.apache.solr.core.SolrResourceLoader  – JNDI not configured for solr (NoInitialContextEx)
738  [main] INFO  org.apache.solr.core.SolrResourceLoader  – using system property solr.solr.home: /Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr
739  [main] INFO  org.apache.solr.core.SolrResourceLoader  – new SolrResourceLoader for directory: '/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/'
822  [main] INFO  org.apache.solr.core.SolrXmlConfig  – Loading container configuration from /Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/solr.xml
885  [main] INFO  org.apache.solr.core.CoresLocator  – Config-defined core root directory: /Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr
901  [main] INFO  org.apache.solr.core.CoreContainer  – New CoreContainer 1355887174
902  [main] INFO  org.apache.solr.core.CoreContainer  – Loading cores into CoreContainer [instanceDir=/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/]
902  [main] INFO  org.apache.solr.core.CoreContainer  – loading shared library: /Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/lib
902  [main] WARN  org.apache.solr.core.SolrResourceLoader  – Can't find (or read) directory to add to classloader: lib (resolved as: /Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/lib).
918  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting socketTimeout to: 600000
918  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting urlScheme to: null
922  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting connTimeout to: 60000
922  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting maxConnectionsPerHost to: 20
922  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting maxConnections to: 10000
922  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting corePoolSize to: 0
923  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting maximumPoolSize to: 2147483647
923  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting maxThreadIdleTime to: 5
923  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting sizeOfQueue to: -1
923  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting fairnessPolicy to: false
923  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting useRetries to: false
1049 [main] INFO  org.apache.solr.update.UpdateShardHandler  – Creating UpdateShardHandler HTTP client with params: socketTimeout=600000&connTimeout=60000&retry=true
9171 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/bcprov-jdk15-1.45.jar' to classloader
9172 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/boilerpipe-1.1.0.jar' to classloader
9172 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/commons-compress-1.8.1.jar' to classloader
9172 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/fontbox-1.8.8.jar' to classloader
9173 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/icu4j-54.1.jar' to classloader
9173 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/isoparser-1.0.2.jar' to classloader
9173 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/java-libpst-0.8.1.jar' to classloader
9174 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/jdom-1.0.jar' to classloader
9174 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/jempbox-1.8.8.jar' to classloader
9174 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/jhighlight-1.0.jar' to classloader
9175 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/jmatio-1.0.jar' to classloader
9175 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/juniversalchardet-1.0.3.jar' to classloader
9175 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/metadata-extractor-2.6.2.jar' to classloader
9176 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/pdfbox-1.8.8.jar' to classloader
9176 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/poi-3.11.jar' to classloader
9176 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/poi-ooxml-3.11.jar' to classloader
9177 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/poi-ooxml-schemas-3.11.jar' to classloader
9177 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/poi-scratchpad-3.11.jar' to classloader
9177 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/rome-1.0.jar' to classloader
9177 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/tagsoup-1.2.1.jar' to classloader
9177 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/tika-core-1.7.jar' to classloader
9177 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/tika-java7-1.7.jar' to classloader
9178 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/tika-parsers-1.7.jar' to classloader
9178 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/tika-xmp-1.7.jar' to classloader
9178 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/vorbis-java-core-0.6.jar' to classloader
9178 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/vorbis-java-tika-0.6.jar' to classloader
9178 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/xercesImpl-2.9.1.jar' to classloader
9178 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/xmlbeans-2.6.0.jar' to classloader
9179 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/xmpcore-5.1.2.jar' to classloader
9179 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/xz-1.5.jar' to classloader
9179 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/dist/solr-cell-6.0.0-SNAPSHOT.jar' to classloader
9180 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/attributes-binder-1.2.1.jar' to classloader
9180 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/carrot2-mini-3.9.0.jar' to classloader
9181 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/hppc-0.5.2.jar' to classloader
9181 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/jackson-core-asl-1.9.13.jar' to classloader
9181 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/jackson-mapper-asl-1.9.13.jar' to classloader
9181 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/mahout-collections-1.0.jar' to classloader
9181 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/mahout-math-0.6.jar' to classloader
9181 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/simple-xml-2.7.jar' to classloader
9182 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/dist/solr-clustering-6.0.0-SNAPSHOT.jar' to classloader
9182 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/langid/lib/jsonic-1.2.7.jar' to classloader
9183 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/langid/lib/langdetect-1.1-20120112.jar' to classloader
9184 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/dist/solr-langid-6.0.0-SNAPSHOT.jar' to classloader
9184 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/velocity/lib/commons-beanutils-1.8.3.jar' to classloader
9185 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/velocity/lib/commons-collections-3.2.1.jar' to classloader
9186 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/velocity/lib/velocity-1.7.jar' to classloader
9186 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/velocity/lib/velocity-tools-2.0.jar' to classloader
9188 [qtp477289012-16] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/dist/solr-velocity-6.0.0-SNAPSHOT.jar' to classloader
9267 [qtp477289012-16] INFO  org.apache.solr.update.SolrIndexConfig  – IndexWriter infoStream solr logging is enabled
9277 [qtp477289012-16] INFO  org.apache.solr.core.SolrConfig  – Using Lucene MatchVersion: 5.0.0
9410 [qtp477289012-16] INFO  org.apache.solr.core.Config  – Loaded SolrConfig: solrconfig.xml
9417 [qtp477289012-16] INFO  org.apache.solr.schema.IndexSchema  – Reading Solr Schema from /Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/cmu/conf/schema.xml
9488 [qtp477289012-16] INFO  org.apache.solr.schema.IndexSchema  – [cmu] Schema name=example-DIH-solr
9588 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9594 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9595 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9596 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9598 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9601 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9602 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9604 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9608 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9609 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9610 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9610 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9611 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9612 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9614 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9617 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9618 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9618 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9619 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9619 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9620 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9622 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenizerFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9623 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9624 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9624 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9626 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9627 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
9627 [qtp477289012-16] WARN  org.apache.solr.schema.FieldTypePluginLoader  – TokenFilterFactory is using deprecated 5.0.0 emulation. You should at some point declare and reindex to at least 6.0, because 5.x emulation is deprecated and will be removed in 7.0
